side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,sweep,sl,2026-08-11T13:10:00.000Z,2026-08-11T13:15:00.000Z,2026-08-11T14:00:00.000Z,0.070758766,0.071043066528,363246.2362359108,25702.855430197535,10.2811,-113.5522,-1.1886,-1.5256,0.7938,9,0.8500
short,sweep,tp,2026-08-11T14:05:00.000Z,2026-08-11T14:10:00.000Z,2026-08-11T14:50:00.000Z,0.07107867,0.0702225,300787.2359664407,21379.55668547077,8.5518,248.9732,2.6375,-0.7690,2.8636,8,0.7370
short,sweep,sl,2026-08-11T20:10:00.000Z,2026-08-11T20:15:00.000Z,2026-08-11T20:25:00.000Z,0.07157851999999999,0.071955160074,272871.59948959464,19531.745241497938,7.8127,-110.5871,-1.1414,-1.4969,0.1930,2,0.7040
long,sweep,sl,2026-08-12T12:25:00.000Z,2026-08-12T12:30:00.000Z,2026-08-12T12:40:00.000Z,0.072081618,0.071604972062,210432.24405497077,15168.296630853174,6.0673,-106.3690,-1.1106,-1.3657,0.1502,2,0.8500
long,sweep,sl,2026-08-12T19:15:00.000Z,2026-08-12T19:20:00.000Z,2026-08-12T20:20:00.000Z,0.07062117999999999,0.07035784631200001,391033.8923686031,27615.27489906374,11.0461,-114.0185,-1.2038,-1.0370,0.1603,12,0.7173
long,sweep,sl,2026-08-13T16:40:00.000Z,2026-08-13T16:45:00.000Z,2026-08-14T10:40:00.000Z,0.069790931,0.06932023768800001,207997.14673069483,14516.3145156788,5.8065,-103.7094,-1.1083,-1.0468,1.2204,215,0.7609
long,sweep,tp,2026-08-14T22:30:00.000Z,2026-08-14T22:35:00.000Z,2026-08-15T03:15:00.000Z,0.069750919,0.07047772,342535.1382813291,23892.140684914786,9.5569,239.3980,2.5870,-0.1515,2.9208,56,0.8307
long,sweep,sl,2026-08-15T05:30:00.000Z,2026-08-15T05:35:00.000Z,2026-08-15T05:40:00.000Z,0.070211057,0.06998869709000001,405632.39492570225,28479.87920117499,11.3920,-101.5883,-1.2438,-1.1475,0.0000,1,0.8500
long,sweep,sl,2026-08-15T05:40:00.000Z,2026-08-15T05:45:00.000Z,2026-08-15T18:10:00.000Z,0.07016104199999999,0.069819087988,292574.64852398075,20527.34220322625,8.2109,-108.2580,-1.1527,-1.0624,0.0902,149,0.8500
short,sweep,tp,2026-08-16T14:25:00.000Z,2026-08-16T14:30:00.000Z,2026-08-16T21:40:00.000Z,0.069949009,0.06942994,398152.03332454147,27850.340162386652,11.1401,195.5282,2.4431,-0.9999,4.6217,86,0.8176
long,sigma,tp,2026-08-16T21:45:00.000Z,2026-08-16T21:50:00.000Z,2026-08-19T12:45:00.000Z,0.069430823,0.07057495999999999,231678.77643064456,16085.648119212656,6.4343,258.6380,2.7285,-0.4908,3.0776,755,0.6797
short,sweep,sl,2026-08-19T12:50:00.000Z,2026-08-19T12:55:00.000Z,2026-08-19T14:50:00.000Z,0.07059881400000001,0.07093281346199999,311378.4259542901,21982.947577559702,8.7932,-112.7934,-1.1583,-1.9864,1.5951,23,0.7490
short,sweep,sl,2026-08-19T21:15:00.000Z,2026-08-19T21:20:00.000Z,2026-08-19T21:30:00.000Z,0.075467353,0.07628509866599999,121087.17002617584,9138.128204136432,3.6553,-102.6738,-1.0668,-1.0979,0.0218,2,0.7756
short,sweep,tp,2026-08-20T02:10:00.000Z,2026-08-20T02:15:00.000Z,2026-08-20T04:25:00.000Z,0.075817248,0.07466352000000004,229497.9609637946,17399.903821886335,6.9600,257.8183,2.7076,-0.1994,2.8614,26,0.7010
